,Finca,Vaca,Raza,Lact,Par,E_par,Ser_concep,IEP,Gestac,D_seca,Dias_ab,IEP_esp,Part_desc,an_Par
1871,201,1792.0,J8,3,2023-11-08,51,2.0,345.0,282.0,57.0,103.0,383.0,,2023
1872,201,1792.0,J8,4,2024-11-25,63,,383.0,280.0,87.0,,,107.0,2024
1873,201,1793.0,J8,1,2021-11-09,27,1.0,,268.0,,76.0,349.0,,2021
1874,201,1793.0,J8,2,2022-10-24,38,1.0,349.0,273.0,49.0,90.0,377.0,,2022
1875,201,1793.0,J8,3,2023-11-05,51,4.0,377.0,287.0,80.0,130.0,409.0,,2023
1876,201,1793.0,J8,4,2024-12-18,64,2.0,409.0,279.0,60.0,114.0,,,2024
1877,201,1794.0,J8,1,2022-01-09,28,,,290.0,,,,232.0,2022
1878,201,1796.0,J8,1,2021-11-05,25,4.0,,282.0,,326.0,602.0,,2021
1879,201,1796.0,J8,2,2023-06-30,45,4.0,602.0,276.0,173.0,160.0,366.0,,2023
1880,201,1796.0,J8,3,2024-06-30,57,,366.0,206.0,,,,85.0,2024
1881,201,1797.0,J8,1,2021-08-22,22,,,202.0,,,,220.0,2021
1882,201,1798.0,J8,1,2021-12-10,26,2.0,,274.0,,88.0,367.0,,2021
1883,201,1798.0,J8,2,2022-12-12,38,2.0,367.0,279.0,59.0,104.0,386.0,,2022
1884,201,1798.0,J8,3,2024-01-02,51,4.0,386.0,282.0,50.0,201.0,479.0,,2024
1885,201,1798.0,J8,4,2025-04-25,66,,479.0,278.0,53.0,,,,2025
1886,201,1799.0,J8,1,2021-12-27,26,3.0,,279.0,,147.0,420.0,,2021
1887,201,1799.0,J8,2,2023-02-20,40,1.0,420.0,273.0,69.0,54.0,328.0,,2023
1888,201,1799.0,J8,3,2024-01-14,51,2.0,328.0,274.0,57.0,88.0,358.0,,2024
1889,201,1799.0,J8,4,2025-01-06,63,1.0,358.0,270.0,54.0,97.0,,,2025
1890,201,1800.0,J8,1,2022-08-17,33,1.0,,281.0,,70.0,346.0,,2022
1891,201,1800.0,J8,2,2023-07-29,45,1.0,346.0,276.0,64.0,96.0,379.0,,2023
1892,201,1800.0,J8,3,2024-08-11,57,1.0,379.0,283.0,80.0,51.0,,,2024
1893,201,1802.0,J8,1,2021-12-20,25,1.0,,273.0,,82.0,356.0,,2021
1894,201,1802.0,J8,2,2022-12-11,36,2.0,356.0,274.0,47.0,91.0,372.0,,2022
1895,201,1802.0,J8,3,2023-12-18,49,,372.0,281.0,65.0,,,3.0,2023
1896,201,1803.0,J8,1,2022-01-14,26,1.0,,268.0,,59.0,340.0,,2022
1897,201,1803.0,J8,2,2022-12-20,37,7.0,340.0,281.0,75.0,284.0,568.0,,2022
1898,201,1803.0,J8,3,2024-07-10,55,3.0,568.0,284.0,77.0,169.0,,,2024
1899,201,1804.0,J8,1,2022-02-11,26,1.0,,258.0,,55.0,,274.0,2022
1900,201,1806.0,J8,1,2022-01-27,25,1.0,,273.0,,120.0,400.0,,2022
1901,201,1806.0,J8,2,2023-03-03,39,1.0,400.0,280.0,80.0,59.0,340.0,,2023
1902,201,1806.0,J8,3,2024-02-06,50,2.0,340.0,281.0,73.0,116.0,384.0,,2024
1903,201,1806.0,J8,4,2025-02-24,62,,384.0,268.0,52.0,,,,2025
1904,201,1807.0,J8,1,2022-01-31,26,1.0,,269.0,,69.0,347.0,,2022
1905,201,1807.0,J8,2,2023-01-13,37,2.0,347.0,278.0,80.0,140.0,416.0,,2023
1906,201,1807.0,J8,3,2024-03-04,51,1.0,416.0,276.0,84.0,59.0,335.0,,2024
1907,201,1807.0,J8,4,2025-02-02,62,2.0,335.0,276.0,66.0,104.0,,,2025
1908,201,1808.0,J8,1,2022-04-26,28,,,270.0,,,,167.0,2022
1909,201,1809.0,J8,1,2022-02-15,25,2.0,,275.0,,77.0,356.0,,2022
1910,201,1809.0,J8,2,2023-02-06,37,1.0,356.0,279.0,55.0,92.0,369.0,,2023
1911,201,1809.0,J8,3,2024-02-10,49,2.0,369.0,277.0,61.0,92.0,377.0,,2024
1912,201,1809.0,J8,4,2025-02-21,61,,377.0,285.0,65.0,,,118.0,2025
1913,201,1810.0,J8,1,2022-02-16,25,2.0,,279.0,,85.0,369.0,,2022
1914,201,1810.0,J8,2,2023-02-20,37,3.0,369.0,284.0,69.0,128.0,406.0,,2023
1915,201,1810.0,J8,3,2024-04-01,50,1.0,406.0,278.0,53.0,88.0,362.0,,2024
1916,201,1810.0,J8,4,2025-03-29,62,,362.0,274.0,64.0,,,,2025
1917,201,1811.0,J8,1,2022-03-11,25,4.0,,275.0,,157.0,440.0,,2022
1918,201,1811.0,J8,2,2023-05-25,40,1.0,440.0,283.0,66.0,59.0,343.0,,2023
1919,201,1811.0,J8,3,2024-05-02,51,,343.0,284.0,68.0,,,,2024
1920,201,1812.0,J8,1,2022-03-25,26,3.0,,281.0,,148.0,426.0,,2022
1921,201,1812.0,J8,2,2023-05-25,40,2.0,426.0,278.0,66.0,80.0,360.0,,2023
1922,201,1812.0,J8,3,2024-05-19,52,1.0,360.0,280.0,47.0,72.0,353.0,,2024
1923,201,1812.0,J8,4,2025-05-07,63,,353.0,281.0,56.0,,,,2025
1924,201,1813.0,J8,1,2022-03-16,25,,,283.0,,,,439.0,2022
1925,201,1814.0,J8,1,2022-03-20,25,2.0,,278.0,,95.0,379.0,,2022
1926,201,1814.0,J8,2,2023-04-03,38,,379.0,284.0,52.0,,,401.0,2023
1927,201,1815.0,J8,1,2022-03-23,25,2.0,,282.0,,117.0,400.0,,2022
1928,201,1815.0,J8,2,2023-04-27,38,1.0,400.0,283.0,64.0,56.0,333.0,,2023
1929,201,1815.0,J8,3,2024-03-25,49,1.0,333.0,277.0,46.0,98.0,377.0,,2024
1930,201,1815.0,J8,4,2025-04-06,62,,377.0,279.0,72.0,,,,2025
1931,201,1816.0,J8,1,2022-04-10,25,1.0,,275.0,,76.0,346.0,,2022
1932,201,1816.0,J8,2,2023-03-22,37,1.0,346.0,270.0,40.0,68.0,,160.0,2023
1933,201,1817.0,J8,1,2022-04-14,25,6.0,,277.0,,288.0,565.0,,2022
1934,201,1817.0,J8,2,2023-10-31,44,5.0,565.0,277.0,69.0,182.0,452.0,,2023
1935,201,1817.0,J8,3,2025-01-25,59,,452.0,270.0,1.0,,,,2025
1936,201,1818.0,J8,1,2022-05-19,27,1.0,,283.0,,70.0,358.0,,2022
1937,201,1818.0,J8,2,2023-05-12,38,1.0,358.0,288.0,73.0,74.0,354.0,,2023
1938,201,1818.0,J8,3,2024-04-30,50,2.0,354.0,280.0,68.0,89.0,371.0,,2024
1939,201,1818.0,J8,4,2025-05-06,62,,371.0,282.0,55.0,,,,2025
1940,201,1819.0,J8,1,2022-07-02,28,1.0,,278.0,,66.0,348.0,,2022
1941,201,1819.0,J8,2,2023-06-15,39,1.0,348.0,282.0,64.0,67.0,343.0,,2023
1942,201,1819.0,J8,3,2024-05-23,51,1.0,343.0,276.0,51.0,71.0,351.0,,2024
1943,201,1819.0,J8,4,2025-05-09,62,,351.0,280.0,51.0,,,,2025
1944,201,1821.0,J8,1,2022-05-07,26,1.0,,271.0,,103.0,384.0,,2022
1945,201,1821.0,J8,2,2023-05-26,38,2.0,384.0,281.0,67.0,76.0,353.0,,2023
1946,201,1821.0,J8,3,2024-05-13,50,1.0,353.0,277.0,55.0,70.0,353.0,,2024
1947,201,1821.0,J8,4,2025-05-01,61,,353.0,283.0,59.0,,,,2025
1948,201,1822.0,J8,1,2022-04-27,25,2.0,,275.0,,96.0,376.0,,2022
1949,201,1822.0,J8,2,2023-05-08,38,2.0,376.0,280.0,55.0,91.0,369.0,,2023
1950,201,1822.0,J8,3,2024-05-11,50,2.0,369.0,278.0,53.0,136.0,415.0,,2024
1951,201,1822.0,J8,4,2025-06-30,63,,415.0,279.0,55.0,,,,2025
1952,201,1823.0,J8,1,2023-01-23,34,2.0,,275.0,,75.0,352.0,,2023
1953,201,1823.0,J8,2,2024-01-10,46,1.0,352.0,277.0,53.0,73.0,251.0,,2024
1954,201,1823.0,J8,3,2024-09-17,54,2.0,251.0,178.0,,44.0,,,2024
1955,201,1825.0,J8,1,2022-05-27,26,2.0,,268.0,,129.0,416.0,,2022
1956,201,1825.0,J8,2,2023-07-17,39,1.0,416.0,287.0,96.0,63.0,337.0,,2023
1957,201,1825.0,J8,3,2024-06-18,50,4.0,337.0,274.0,77.0,130.0,,,2024
1958,201,1826.0,J8,1,2022-06-15,26,2.0,,280.0,,96.0,378.0,,2022
1959,201,1826.0,J8,2,2023-06-28,39,1.0,378.0,282.0,77.0,57.0,332.0,,2023
1960,201,1826.0,J8,3,2024-05-25,50,1.0,332.0,275.0,53.0,66.0,351.0,,2024
1961,201,1826.0,J8,4,2025-05-11,61,,351.0,285.0,53.0,,,,2025
1962,201,1827.0,J8,1,2022-08-01,27,1.0,,275.0,,91.0,368.0,,2022
1963,201,1827.0,J8,2,2023-08-04,39,1.0,368.0,277.0,64.0,62.0,343.0,,2023
1964,201,1827.0,J8,3,2024-07-12,51,1.0,343.0,281.0,59.0,74.0,,,2024
1965,201,1828.0,J8,1,2022-10-19,30,2.0,,267.0,,110.0,382.0,,2022
1966,201,1828.0,J8,2,2023-11-05,42,4.0,382.0,272.0,54.0,135.0,417.0,,2023
1967,201,1828.0,J8,3,2024-12-26,56,1.0,417.0,282.0,67.0,70.0,,,2024
1968,201,1829.0,J8,1,2022-09-04,28,2.0,,278.0,,150.0,438.0,,2022
1969,201,1829.0,J8,2,2023-11-16,43,1.0,438.0,288.0,65.0,78.0,359.0,,2023
1970,201,1829.0,J8,3,2024-11-09,54,2.0,359.0,281.0,71.0,82.0,,,2024
1971,201,1830.0,J8,1,2022-09-03,28,4.0,,277.0,,159.0,396.0,,2022
1972,201,1830.0,J8,2,2023-10-04,41,1.0,396.0,237.0,11.0,100.0,376.0,,2023
1973,201,1830.0,J8,3,2024-10-14,53,1.0,376.0,276.0,144.0,116.0,,,2024
1974,201,1831.0,J8,1,2022-07-04,25,3.0,,277.0,,155.0,426.0,,2022
1975,201,1831.0,J8,2,2023-09-03,39,3.0,426.0,271.0,45.0,134.0,413.0,,2023
1976,201,1831.0,J8,3,2024-10-20,53,3.0,413.0,279.0,85.0,127.0,,,2024
1977,201,1832.0,J8,1,2022-07-19,26,3.0,,271.0,,147.0,430.0,,2022
1978,201,1832.0,J8,2,2023-09-22,40,2.0,430.0,283.0,64.0,90.0,366.0,,2023
1979,201,1832.0,J8,3,2024-09-22,52,2.0,366.0,276.0,75.0,78.0,,,2024
1980,201,1834.0,J8,1,2022-08-28,27,1.0,,279.0,,62.0,340.0,,2022
1981,201,1834.0,J8,2,2023-08-03,38,1.0,340.0,278.0,69.0,86.0,364.0,,2023
1982,201,1834.0,J8,3,2024-08-01,50,1.0,364.0,278.0,70.0,68.0,,,2024
1983,201,1835.0,J8,1,2022-07-11,25,2.0,,273.0,,108.0,388.0,,2022
1984,201,1835.0,J8,2,2023-08-03,37,4.0,388.0,280.0,69.0,144.0,421.0,,2023
1985,201,1835.0,J8,3,2024-09-27,51,1.0,421.0,277.0,78.0,54.0,,,2024
1986,201,1837.0,J8,1,2022-09-01,25,,,251.0,,,,205.0,2022
1987,201,1838.0,J8,1,2022-10-24,27,4.0,,275.0,,144.0,412.0,,2022
1988,201,1838.0,J8,2,2023-12-10,41,1.0,412.0,268.0,45.0,75.0,316.0,,2023
1989,201,1838.0,J8,3,2024-10-21,51,,316.0,241.0,103.0,,,9.0,2024
1990,201,1839.0,J8,1,2022-10-24,27,1.0,,281.0,,54.0,329.0,,2022
1991,201,1839.0,J8,2,2023-09-18,38,3.0,329.0,275.0,60.0,115.0,398.0,,2023
1992,201,1839.0,J8,3,2024-10-20,51,2.0,398.0,283.0,71.0,83.0,,,2024
1993,201,1840.0,J8,1,2022-11-02,27,3.0,,269.0,,141.0,413.0,,2022
1994,201,1840.0,J8,2,2023-12-20,41,3.0,413.0,272.0,53.0,142.0,405.0,,2023
1995,201,1840.0,J8,3,2025-01-28,54,1.0,405.0,263.0,61.0,77.0,,,2025
1996,201,1842.0,J8,1,2022-11-08,27,1.0,,278.0,,71.0,344.0,,2022
1997,201,1842.0,J8,2,2023-10-18,38,3.0,344.0,273.0,69.0,123.0,396.0,,2023
1998,201,1842.0,J8,3,2024-11-17,51,1.0,396.0,273.0,79.0,73.0,,,2024
1999,201,1843.0,J8,1,2022-12-04,27,1.0,,279.0,,79.0,349.0,,2022
2000,201,1843.0,J8,2,2023-11-18,39,,349.0,270.0,50.0,,,347.0,2023
2001,201,1844.0,J8,1,2022-11-20,27,2.0,,275.0,,84.0,363.0,,2022
2002,201,1844.0,J8,2,2023-11-18,39,2.0,363.0,279.0,56.0,85.0,371.0,,2023
2003,201,1844.0,J8,3,2024-11-23,51,1.0,371.0,286.0,77.0,73.0,,,2024
2004,201,1845.0,J8,1,2022-10-31,26,2.0,,272.0,,106.0,381.0,,2022
2005,201,1845.0,J8,2,2023-11-16,38,,381.0,275.0,48.0,,,312.0,2023
2006,201,1846.0,J8,1,2023-01-30,29,1.0,,276.0,,52.0,325.0,,2023
2007,201,1846.0,J8,2,2023-12-21,39,1.0,325.0,273.0,54.0,66.0,347.0,,2023
2008,201,1846.0,J8,3,2024-12-02,51,1.0,347.0,281.0,62.0,63.0,,,2024
2009,201,1847.0,J8,1,2023-02-09,29,3.0,,278.0,,131.0,408.0,,2023
2010,201,1847.0,J8,2,2024-03-23,42,1.0,408.0,277.0,72.0,118.0,401.0,,2024
2011,201,1847.0,J8,3,2025-04-28,55,,401.0,283.0,56.0,,,,2025
2012,201,1849.0,J8,1,2022-12-12,26,2.0,,282.0,,171.0,448.0,,2022
2013,201,1849.0,J8,2,2024-03-04,41,3.0,448.0,277.0,84.0,136.0,410.0,,2024
2014,201,1849.0,J8,3,2025-04-18,55,,410.0,274.0,52.0,,,,2025
2015,201,1851.0,J8,1,2023-03-21,28,,,277.0,,,,86.0,2023
2016,201,1853.0,J8,1,2023-12-02,33,3.0,,274.0,,125.0,397.0,,2023
2017,201,1853.0,J8,2,2025-01-02,46,1.0,397.0,272.0,50.0,72.0,,,2025
2018,201,1854.0,J8,1,2023-06-10,27,,,270.0,,,,35.0,2023
2019,201,1855.0,J8,1,2023-05-21,26,3.0,,264.0,,135.0,407.0,,2023
2020,201,1855.0,J8,2,2024-07-01,40,3.0,407.0,272.0,59.0,140.0,,,2024
2021,201,1856.0,J8,1,2023-07-10,27,1.0,,279.0,,74.0,355.0,,2023
2022,201,1856.0,J8,2,2024-06-29,39,4.0,355.0,281.0,66.0,182.0,,,2024
2023,201,1857.0,J8,1,2023-06-25,26,1.0,,274.0,,71.0,346.0,,2023
2024,201,1857.0,J8,2,2024-06-05,37,3.0,346.0,275.0,64.0,99.0,379.0,,2024
2025,201,1857.0,J8,3,2025-06-19,50,,379.0,280.0,59.0,,,,2025
2026,201,1858.0,J8,1,2023-12-01,31,4.0,,279.0,,234.0,517.0,,2023
2027,201,1858.0,J8,2,2025-05-01,48,,517.0,283.0,59.0,,,,2025
2028,201,1859.0,J8,1,2023-07-21,26,1.0,,277.0,,59.0,345.0,,2023
2029,201,1859.0,J8,2,2024-06-30,37,3.0,345.0,286.0,89.0,173.0,,,2024
2030,201,1860.0,J8,1,2023-08-03,26,3.0,,271.0,,178.0,460.0,,2023
2031,201,1860.0,J8,2,2024-11-05,42,2.0,460.0,282.0,67.0,134.0,,,2024
2032,201,1861.0,J8,1,2023-07-18,25,1.0,,276.0,,73.0,348.0,,2023
2033,201,1861.0,J8,2,2024-06-30,37,3.0,348.0,275.0,58.0,163.0,,,2024
2034,201,1863.0,J8,1,2023-09-01,27,3.0,,272.0,,104.0,379.0,,2023
2035,201,1863.0,J8,2,2024-09-14,39,1.0,379.0,275.0,114.0,67.0,,,2024
2036,201,1864.0,J8,1,2023-08-07,26,1.0,,274.0,,81.0,358.0,,2023
2037,201,1864.0,J8,2,2024-07-30,37,1.0,358.0,277.0,77.0,43.0,324.0,,2024
2038,201,1864.0,J8,3,2025-06-19,48,,324.0,281.0,51.0,,,,2025
2039,201,1865.0,J8,1,2023-08-19,26,1.0,,272.0,,87.0,364.0,,2023
2040,201,1865.0,J8,2,2024-08-17,38,4.0,364.0,277.0,57.0,137.0,,,2024
2041,201,1866.0,J8,1,2023-03-28,21,,,200.0,,,,235.0,2023
2042,201,1867.0,J8,1,2023-08-05,25,1.0,,273.0,,61.0,339.0,,2023
2043,201,1867.0,J8,2,2024-07-09,36,1.0,339.0,278.0,67.0,72.0,349.0,,2024
2044,201,1867.0,J8,3,2025-06-23,47,,349.0,277.0,55.0,,,,2025
2045,201,1869.0,J8,1,2023-11-09,28,1.0,,283.0,,53.0,332.0,,2023
2046,201,1869.0,J8,2,2024-10-06,39,1.0,332.0,279.0,71.0,65.0,,,2024
2047,201,1870.0,J8,1,2023-07-14,24,1.0,,181.0,,23.0,299.0,,2023
2048,201,1870.0,J8,2,2024-05-08,34,2.0,299.0,276.0,50.0,84.0,363.0,,2024
2049,201,1870.0,J8,3,2025-05-06,46,,363.0,279.0,55.0,,,,2025
2050,201,1871.0,J8,1,2023-11-11,27,,,266.0,,,,7.0,2023
2051,201,1872.0,J8,1,2023-11-05,26,,,272.0,,,,13.0,2023
2052,201,1873.0,J8,1,2023-12-02,27,2.0,,268.0,,94.0,373.0,,2023
2053,201,1873.0,J8,2,2024-12-09,39,1.0,373.0,279.0,62.0,72.0,,,2024
2054,201,1874.0,J8,1,2023-12-10,27,1.0,,273.0,,68.0,350.0,,2023
2055,201,1874.0,J8,2,2024-11-24,38,3.0,350.0,282.0,86.0,152.0,,,2024
2056,201,1875.0,J8,1,2023-11-06,26,2.0,,269.0,,80.0,350.0,,2023
2057,201,1875.0,J8,2,2024-10-21,37,,350.0,270.0,122.0,,,,2024
2058,201,1877.0,J8,1,2023-11-04,25,7.0,,271.0,,390.0,,,2023
2059,201,1879.0,J8,1,2023-11-26,26,2.0,,275.0,,137.0,414.0,,2023
2060,201,1879.0,J8,2,2025-01-13,39,1.0,414.0,277.0,61.0,65.0,,,2025
2061,201,1880.0,J8,1,2023-11-19,25,1.0,,278.0,,75.0,354.0,,2023
2062,201,1880.0,J8,2,2024-11-07,37,1.0,354.0,279.0,69.0,114.0,,,2024
2063,201,1884.0,J8,1,2023-12-25,26,5.0,,269.0,,242.0,517.0,,2023
2064,201,1884.0,J8,2,2025-05-25,43,,517.0,275.0,178.0,,,,2025
2065,201,1885.0,J8,1,2024-01-08,26,1.0,,270.0,,62.0,269.0,,2024
2066,201,1885.0,J8,2,2024-10-03,35,,269.0,207.0,,,,,2024
2067,201,1886.0,J8,1,2023-12-26,25,2.0,,274.0,,78.0,356.0,,2023
2068,201,1886.0,J8,2,2024-12-16,36,2.0,356.0,278.0,69.0,119.0,,,2024
2069,201,1888.0,J8,1,2024-04-13,28,4.0,,273.0,,153.0,429.0,,2024
2070,201,1888.0,J8,2,2025-06-16,42,,429.0,276.0,200.0,,,,2025
2071,201,1891.0,J8,1,2024-06-08,28,1.0,,279.0,,79.0,353.0,,2024
2072,201,1891.0,J8,2,2025-05-27,40,,353.0,274.0,36.0,,,,2025
2073,201,1893.0,J8,1,2024-03-19,26,1.0,,276.0,,72.0,353.0,,2024
2074,201,1893.0,J8,2,2025-03-07,37,1.0,353.0,281.0,63.0,75.0,,,2025
2075,201,1895.0,J8,1,2024-08-14,30,2.0,,283.0,,80.0,,,2024
2076,201,1897.0,J8,1,2024-04-26,26,1.0,,284.0,,74.0,,302.0,2024
2077,201,1898.0,J8,1,2024-05-10,26,2.0,,285.0,,101.0,,308.0,2024
2078,201,1899.0,J8,1,2024-05-04,26,2.0,,276.0,,334.0,,,2024
2079,201,1900.0,J8,1,2024-05-19,26,1.0,,280.0,,70.0,355.0,,2024
2080,201,1900.0,J8,2,2025-05-09,38,,355.0,285.0,30.0,,,,2025
2081,201,1903.0,J8,1,2024-05-02,25,2.0,,275.0,,137.0,,,2024
2082,201,1905.0,J8,1,2024-08-18,27,1.0,,274.0,,54.0,,234.0,2024
2083,201,1907.0,J8,1,2024-07-04,25,1.0,,275.0,,69.0,350.0,,2024
2084,201,1907.0,J8,2,2025-06-19,37,,350.0,281.0,59.0,,,,2025
2085,201,1908.0,J8,1,2024-07-03,25,1.0,,278.0,,78.0,362.0,,2024
2086,201,1908.0,J8,2,2025-06-30,37,,362.0,284.0,70.0,,,,2025
2087,201,1909.0,J8,1,2024-08-15,26,1.0,,279.0,,67.0,,,2024
2088,201,1910.0,J8,1,2024-08-18,26,1.0,,273.0,,75.0,,,2024
2089,201,1914.0,J8,1,2024-08-13,25,1.0,,271.0,,51.0,,,2024
2090,201,1917.0,J8,1,2024-09-03,25,,,248.0,,,,189.0,2024
2091,201,1918.0,J8,1,2025-02-01,29,,,275.0,,,,,2025
2092,201,1919.0,J8,1,2024-12-03,27,3.0,,273.0,,157.0,,,2024
2093,201,1920.0,J8,1,2024-11-07,26,1.0,,280.0,,54.0,,,2024
2094,201,1922.0,J8,1,2025-01-09,26,1.0,,279.0,,87.0,,,2025
2095,201,1923.0,J8,1,2025-03-24,29,,,269.0,,,,,2025
2096,201,1924.0,J8,1,2025-01-23,27,2.0,,272.0,,101.0,,,2025
2097,201,1926.0,J8,1,2025-05-20,30,,,283.0,,,,,2025
2098,201,1928.0,J8,1,2025-02-05,26,1.0,,275.0,,79.0,,,2025
2099,201,1929.0,J8,1,2025-03-03,25,,,273.0,,,,,2025
2100,201,1930.0,J8,1,2025-05-20,28,,,280.0,,,,,2025
2101,201,1932.0,J8,1,2025-04-21,26,,,276.0,,,,,2025
2102,201,1933.0,J8,1,2025-04-16,26,,,275.0,,,,,2025
2103,201,1934.0,J8,1,2025-05-17,27,,,280.0,,,,,2025
2104,201,1935.0,J8,1,2025-05-31,27,,,280.0,,,,,2025
2105,201,1936.0,J8,1,2025-06-05,27,,,273.0,,,,,2025
2106,201,1937.0,J8,1,2025-05-15,26,,,280.0,,,,,2025
2107,201,1939.0,J8,1,2025-06-03,26,,,,,,,,2025
2108,304,240.0,J5PS3,10,2021-01-08,138,,634.0,286.0,153.0,,,291.0,2021
2109,304,248.0,H8,8,2020-05-25,124,,508.0,288.0,107.0,,,503.0,2020
2110,304,261.0,H6MO2,9,2020-10-29,119,,376.0,281.0,85.0,,,362.0,2020
2111,304,275.0,J8,8,2020-12-19,113,1.0,358.0,281.0,95.0,107.0,397.0,,2020
2112,304,275.0,J8,9,2022-01-20,126,,397.0,290.0,106.0,,,124.0,2022
2113,304,285.0,H8,7,2020-08-26,102,4.0,361.0,280.0,75.0,202.0,475.0,,2020
2114,304,285.0,H8,8,2021-12-14,118,1.0,475.0,273.0,77.0,121.0,,168.0,2021
2115,304,294.0,H6MO1J1,6,2020-01-04,91,,448.0,275.0,61.0,,,443.0,2020
2116,304,295.0,J8,7,2020-07-18,97,1.0,367.0,286.0,84.0,54.0,339.0,,2020
2117,304,295.0,J8,8,2021-06-22,108,2.0,339.0,285.0,90.0,81.0,362.0,,2021
2118,304,295.0,J8,9,2022-06-19,120,,362.0,281.0,98.0,,,110.0,2022
2119,304,306.0,J7H1,6,2020-03-28,85,3.0,328.0,275.0,56.0,93.0,249.0,,2020
2120,304,306.0,J7H1,7,2020-12-02,93,1.0,249.0,156.0,,51.0,328.0,,2020
2121,304,306.0,J7H1,8,2021-10-26,104,,328.0,277.0,62.0,,,28.0,2021
2122,304,309.0,J7PS1,6,2020-12-21,93,,491.0,289.0,74.0,,,3.0,2020
2123,304,312.0,H5J2MO1,5,2020-07-29,87,,376.0,286.0,95.0,,,438.0,2020
2124,304,319.0,H7J1,5,2020-03-08,80,4.0,401.0,278.0,57.0,225.0,,289.0,2020
2125,304,320.0,H8,6,2020-08-16,85,3.0,355.0,278.0,70.0,135.0,416.0,,2020
2126,304,320.0,H8,7,2021-10-06,99,1.0,416.0,281.0,77.0,62.0,351.0,,2021
2127,304,320.0,H8,8,2022-09-22,110,1.0,351.0,289.0,94.0,109.0,392.0,,2022
2128,304,320.0,H8,9,2023-10-19,123,1.0,392.0,283.0,121.0,151.0,431.0,,2023
2129,304,320.0,H8,10,2024-12-23,138,,431.0,280.0,66.0,,,148.0,2024
2130,304,322.0,J8,6,2020-03-14,80,1.0,337.0,285.0,69.0,49.0,332.0,,2020
2131,304,322.0,J8,7,2021-02-09,90,1.0,332.0,283.0,64.0,61.0,344.0,,2021
2132,304,322.0,J8,8,2022-01-19,102,4.0,344.0,283.0,82.0,180.0,,317.0,2022
2133,304,323.0,H8,5,2020-01-05,77,1.0,456.0,276.0,65.0,64.0,339.0,,2020
2134,304,323.0,H8,6,2020-12-09,88,4.0,339.0,275.0,94.0,204.0,481.0,,2020
2135,304,323.0,H8,7,2022-04-04,104,,481.0,277.0,83.0,,,211.0,2022
2136,304,329.0,H8,5,2020-08-05,78,4.0,375.0,,72.0,140.0,423.0,,2020
2137,304,329.0,H8,6,2021-10-02,92,1.0,423.0,283.0,78.0,47.0,336.0,,2021
2138,304,329.0,H8,7,2022-09-03,103,1.0,336.0,289.0,102.0,173.0,,293.0,2022
2139,304,330.0,J7PS1,5,2020-05-25,74,1.0,404.0,279.0,79.0,46.0,323.0,,2020
2140,304,330.0,J7PS1,6,2021-04-13,85,1.0,323.0,277.0,84.0,56.0,332.0,,2021
2141,304,330.0,J7PS1,7,2022-03-11,96,,332.0,276.0,74.0,,,116.0,2022
2142,304,334.0,H8,5,2020-06-07,75,2.0,376.0,232.0,13.0,59.0,340.0,,2020
2143,304,334.0,H8,6,2021-05-13,86,2.0,340.0,281.0,91.0,89.0,366.0,,2021
2144,304,334.0,H8,7,2022-05-14,98,,366.0,277.0,96.0,,,15.0,2022
2145,304,341.0,J6MO2,5,2020-08-07,72,1.0,384.0,284.0,69.0,72.0,358.0,,2020
2146,304,341.0,J6MO2,6,2021-07-31,84,,358.0,286.0,83.0,,,244.0,2021
2147,304,345.0,J5MO3,5,2021-02-04,76,3.0,445.0,288.0,75.0,188.0,468.0,,2021
2148,304,345.0,J5MO3,6,2022-05-18,91,1.0,468.0,280.0,119.0,86.0,,105.0,2022
2149,304,348.0,J8,4,2020-05-27,64,1.0,498.0,292.0,105.0,61.0,347.0,,2020
2150,304,348.0,J8,5,2021-05-09,76,2.0,347.0,286.0,83.0,142.0,,354.0,2021
2151,304,357.0,J7H1,5,2020-08-17,65,,296.0,192.0,,,,0.0,2020
2152,304,358.0,J5H3,4,2020-04-30,61,1.0,344.0,280.0,75.0,53.0,332.0,,2020
2153,304,358.0,J5H3,5,2021-03-28,71,2.0,332.0,279.0,97.0,141.0,418.0,,2021
2154,304,358.0,J5H3,6,2022-05-20,85,,418.0,277.0,120.0,,,45.0,2022
2155,304,359.0,J8,4,2020-03-17,58,2.0,367.0,279.0,65.0,143.0,424.0,,2020
2156,304,359.0,J8,5,2021-05-15,72,1.0,424.0,281.0,94.0,65.0,347.0,,2021
2157,304,359.0,J8,6,2022-04-27,83,,347.0,282.0,106.0,,,28.0,2022
2158,304,360.0,H8,4,2020-04-26,60,1.0,418.0,278.0,58.0,57.0,336.0,,2020
2159,304,360.0,H8,5,2021-03-28,71,,336.0,279.0,65.0,,,71.0,2021
2160,304,362.0,H8,3,2020-04-23,58,2.0,430.0,284.0,94.0,139.0,421.0,,2020
2161,304,362.0,H8,4,2021-06-18,72,1.0,421.0,282.0,111.0,45.0,331.0,,2021
2162,304,362.0,H8,5,2022-05-15,83,,331.0,286.0,97.0,,,16.0,2022
2163,304,363.0,H8,4,2020-07-23,61,1.0,363.0,280.0,72.0,62.0,343.0,,2020
2164,304,363.0,H8,5,2021-07-01,72,1.0,343.0,281.0,92.0,63.0,344.0,,2021
